ID,cookingTime,ingredientsCount,isSimple
315418.0,21.0,4.0,0.0
21452.0,20.0,7.0,0.0
101572.0,62.0,5.0,0.0
162188.0,2.0,2.0,1.0
312169.0,30.0,11.0,0.0
107485.0,55.0,8.0,0.0
371171.0,40.0,7.0,0.0
250135.0,15.0,6.0,0.0
183416.0,65.0,14.0,0.0
62717.0,10.0,9.0,0.0
9543.0,65.0,8.0,0.0
169825.0,50.0,9.0,0.0
16084.0,65.0,5.0,0.0
444276.0,8.0,5.0,1.0
113634.0,59.0,9.0,0.0
281048.0,65.0,8.0,0.0
391626.0,2.0,4.0,1.0
322173.0,65.0,8.0,0.0
246460.0,5.0,5.0,1.0
489154.0,45.0,6.0,0.0
8802.0,65.0,5.0,0.0
76792.0,65.0,13.0,0.0
194580.0,40.0,14.0,0.0
18880.0,25.0,13.0,0.0
276556.0,50.0,5.0,0.0
267479.0,33.0,9.0,0.0
160834.0,65.0,13.0,0.0
256974.0,65.0,15.0,0.0
57265.0,35.0,12.0,0.0
180205.0,65.0,9.0,0.0
111931.0,65.0,5.0,0.0
108255.0,50.0,9.0,0.0
178339.0,45.0,12.0,0.0
356684.0,1.0,3.0,1.0
22258.0,55.0,10.0,0.0
174849.0,35.0,4.0,0.0
91368.0,15.0,9.0,0.0
145792.0,50.0,5.0,0.0
455080.0,40.0,6.0,0.0
296337.0,60.0,11.0,0.0
464880.0,65.0,7.0,0.0
209313.0,30.0,4.0,0.0
461077.0,40.0,7.0,0.0
56414.0,45.0,8.0,0.0
72905.0,55.0,10.0,0.0
399656.0,22.0,5.0,0.0
124077.0,40.0,12.0,0.0
111651.0,65.0,12.0,0.0
312198.0,65.0,10.0,0.0
464087.0,15.0,7.0,0.0
213529.0,5.0,5.0,1.0
494515.0,30.0,12.0,0.0
242974.0,35.0,8.0,0.0
381173.0,32.0,10.0,0.0
349398.0,5.0,4.0,1.0
338484.0,65.0,15.0,0.0
14276.0,35.0,13.0,0.0
372752.0,65.0,14.0,0.0
53748.0,35.0,5.0,0.0
535722.0,40.0,15.0,0.0
31820.0,15.0,13.0,0.0
128561.0,65.0,6.0,0.0
215827.0,5.0,8.0,0.0
16300.0,10.0,5.0,1.0
251412.0,30.0,8.0,0.0
402877.0,50.0,9.0,0.0
20510.0,30.0,7.0,0.0
361120.0,65.0,13.0,0.0
50703.0,20.0,8.0,0.0
510995.0,20.0,8.0,0.0
255438.0,20.0,9.0,0.0
176735.0,50.0,7.0,0.0
37793.0,65.0,11.0,0.0
483926.0,65.0,15.0,0.0
67601.0,40.0,4.0,0.0
71509.0,45.0,11.0,0.0
71810.0,65.0,5.0,0.0
132319.0,65.0,14.0,0.0
105305.0,60.0,13.0,0.0
257525.0,35.0,5.0,0.0
430325.0,65.0,10.0,0.0
350658.0,60.0,9.0,0.0
46539.0,10.0,5.0,1.0
192293.0,65.0,8.0,0.0
460937.0,65.0,9.0,0.0
156573.0,65.0,6.0,0.0
273365.0,25.0,6.0,0.0
28320.0,65.0,12.0,0.0
31976.0,30.0,12.0,0.0
287655.0,50.0,10.0,0.0
423424.0,32.0,9.0,0.0
21457.0,17.0,5.0,1.0
335681.0,35.0,10.0,0.0
209547.0,40.0,14.0,0.0
100969.0,35.0,11.0,0.0
291401.0,25.0,7.0,0.0
29136.0,65.0,10.0,0.0
108705.0,25.0,11.0,0.0
315811.0,10.0,5.0,1.0
112755.0,65.0,10.0,0.0
298151.0,30.0,8.0,0.0
325152.0,45.0,4.0,0.0
55922.0,17.0,13.0,0.0
129043.0,20.0,9.0,0.0
428706.0,5.0,6.0,0.0
487561.0,65.0,7.0,0.0
99624.0,15.0,6.0,0.0
129879.0,30.0,26.0,0.0
86364.0,22.0,11.0,0.0
474008.0,65.0,17.0,0.0
129253.0,10.0,5.0,1.0
178483.0,35.0,3.0,0.0
579.0,65.0,13.0,0.0
140625.0,50.0,8.0,0.0
147023.0,35.0,6.0,0.0
212930.0,28.0,8.0,0.0
253290.0,50.0,12.0,0.0
267561.0,30.0,13.0,0.0
209676.0,65.0,12.0,0.0
77448.0,25.0,8.0,0.0
182262.0,35.0,11.0,0.0
292663.0,35.0,15.0,0.0
363413.0,65.0,5.0,0.0
232080.0,13.0,8.0,0.0
181616.0,5.0,10.0,0.0
41321.0,15.0,11.0,0.0
242225.0,45.0,10.0,0.0
419721.0,50.0,14.0,0.0
112866.0,12.0,5.0,1.0
453992.0,25.0,10.0,0.0
199108.0,25.0,7.0,0.0
351967.0,60.0,12.0,0.0
54381.0,65.0,6.0,0.0
47875.0,5.0,6.0,0.0
217660.0,15.0,6.0,0.0
480075.0,40.0,4.0,0.0
368402.0,50.0,12.0,0.0
27909.0,65.0,13.0,0.0
122593.0,1.0,8.0,0.0
68719.0,40.0,7.0,0.0
161714.0,10.0,5.0,1.0
87429.0,35.0,12.0,0.0
117470.0,25.0,11.0,0.0
269220.0,40.0,15.0,0.0
417872.0,65.0,11.0,0.0
81526.0,65.0,13.0,0.0
10155.0,60.0,3.0,0.0
174908.0,65.0,11.0,0.0
339665.0,14.0,7.0,0.0
213346.0,25.0,9.0,0.0
262983.0,30.0,7.0,0.0
274637.0,60.0,5.0,0.0
83809.0,35.0,9.0,0.0
197234.0,65.0,9.0,0.0
303892.0,30.0,9.0,0.0
236804.0,30.0,4.0,0.0
362066.0,45.0,7.0,0.0
152906.0,65.0,9.0,0.0
434197.0,65.0,15.0,0.0
471848.0,60.0,4.0,0.0
11387.0,10.0,4.0,1.0
8957.0,45.0,16.0,0.0
197400.0,20.0,7.0,0.0
37004.0,30.0,7.0,0.0
144142.0,65.0,9.0,0.0
74695.0,65.0,12.0,0.0
382162.0,25.0,9.0,0.0
512458.0,65.0,23.0,0.0
75037.0,20.0,8.0,0.0
41152.0,50.0,11.0,0.0
249220.0,39.0,14.0,0.0
138263.0,25.0,6.0,0.0
2577.0,1.0,8.0,0.0
150077.0,10.0,8.0,0.0
203230.0,12.0,3.0,1.0
438183.0,5.0,2.0,1.0
38069.0,20.0,7.0,0.0
71450.0,65.0,14.0,0.0
64137.0,35.0,3.0,0.0
358301.0,20.0,10.0,0.0
240931.0,50.0,9.0,0.0
37453.0,20.0,6.0,0.0
101325.0,50.0,7.0,0.0
455309.0,35.0,7.0,0.0
238361.0,25.0,7.0,0.0
82337.0,65.0,7.0,0.0
302726.0,65.0,9.0,0.0
43037.0,45.0,7.0,0.0
156887.0,65.0,10.0,0.0
58502.0,40.0,8.0,0.0
320803.0,40.0,6.0,0.0
202646.0,60.0,14.0,0.0
216737.0,15.0,7.0,0.0
474921.0,40.0,13.0,0.0
293159.0,30.0,5.0,0.0
330228.0,15.0,5.0,1.0
418576.0,40.0,28.0,0.0
425742.0,40.0,11.0,0.0
37884.0,65.0,15.0,0.0
22640.0,25.0,12.0,0.0
225898.0,40.0,7.0,0.0
93158.0,65.0,4.0,0.0
989.0,1.0,5.0,1.0
262945.0,60.0,13.0,0.0
365567.0,50.0,10.0,0.0
536734.0,25.0,3.0,0.0
458496.0,30.0,8.0,0.0
22872.0,35.0,6.0,0.0
410123.0,65.0,11.0,0.0
315830.0,28.0,9.0,0.0
117070.0,65.0,3.0,0.0
143581.0,40.0,5.0,0.0
136554.0,5.0,7.0,0.0
365542.0,65.0,13.0,0.0
404472.0,35.0,8.0,0.0
104855.0,10.0,2.0,1.0
501350.0,55.0,19.0,0.0
74720.0,65.0,19.0,0.0
415383.0,45.0,7.0,0.0
282180.0,60.0,10.0,0.0
280404.0,65.0,12.0,0.0
310781.0,65.0,9.0,0.0
201058.0,12.0,5.0,1.0
139272.0,65.0,11.0,0.0
85257.0,32.0,6.0,0.0
445841.0,20.0,9.0,0.0
68615.0,20.0,11.0,0.0
225128.0,30.0,7.0,0.0
112777.0,35.0,4.0,0.0
457845.0,60.0,9.0,0.0
100651.0,45.0,16.0,0.0
21510.0,25.0,7.0,0.0
83761.0,5.0,5.0,1.0
132771.0,30.0,9.0,0.0
142923.0,65.0,11.0,0.0
85511.0,45.0,11.0,0.0
161292.0,15.0,9.0,0.0
74554.0,65.0,12.0,0.0
45243.0,20.0,7.0,0.0
472880.0,35.0,8.0,0.0
182182.0,50.0,9.0,0.0
34764.0,25.0,14.0,0.0
252252.0,50.0,10.0,0.0
14242.0,20.0,7.0,0.0
330609.0,3.0,3.0,1.0
425266.0,65.0,12.0,0.0
46554.0,28.0,10.0,0.0
454301.0,10.0,6.0,0.0
106361.0,23.0,10.0,0.0
382031.0,41.0,10.0,0.0
348282.0,25.0,12.0,0.0
254682.0,65.0,4.0,0.0
129001.0,65.0,10.0,0.0
296601.0,55.0,10.0,0.0
285114.0,12.0,7.0,0.0
410703.0,65.0,7.0,0.0
85498.0,10.0,7.0,0.0
423276.0,65.0,18.0,0.0
342178.0,45.0,4.0,0.0
356766.0,60.0,7.0,0.0
94734.0,45.0,6.0,0.0
71120.0,65.0,10.0,0.0
205913.0,65.0,11.0,0.0
359969.0,35.0,6.0,0.0
62072.0,35.0,11.0,0.0
111821.0,65.0,12.0,0.0
107255.0,40.0,11.0,0.0
388912.0,55.0,16.0,0.0
95514.0,65.0,12.0,0.0
343580.0,1.0,3.0,1.0
344856.0,65.0,10.0,0.0
534855.0,65.0,16.0,0.0
87794.0,30.0,9.0,0.0
178740.0,45.0,15.0,0.0
266782.0,65.0,7.0,0.0
340049.0,15.0,7.0,0.0
397405.0,60.0,19.0,0.0
257175.0,65.0,7.0,0.0
272079.0,20.0,7.0,0.0
2667.0,65.0,7.0,0.0
238286.0,2.0,6.0,0.0
65328.0,65.0,6.0,0.0
248714.0,30.0,12.0,0.0
26120.0,65.0,9.0,0.0
279336.0,65.0,12.0,0.0
36253.0,50.0,11.0,0.0
197346.0,15.0,5.0,1.0
47418.0,65.0,19.0,0.0
24120.0,25.0,6.0,0.0
424941.0,45.0,9.0,0.0
106268.0,55.0,9.0,0.0
348237.0,65.0,7.0,0.0
457823.0,65.0,6.0,0.0
343536.0,25.0,6.0,0.0
318768.0,65.0,8.0,0.0
154653.0,10.0,6.0,0.0
502306.0,25.0,5.0,0.0
30851.0,15.0,6.0,0.0
171702.0,15.0,12.0,0.0
143181.0,11.0,8.0,0.0
365814.0,30.0,8.0,0.0
121795.0,65.0,10.0,0.0
44317.0,65.0,17.0,0.0
146623.0,65.0,6.0,0.0
49917.0,40.0,11.0,0.0
402473.0,65.0,17.0,0.0
98893.0,55.0,20.0,0.0
179214.0,50.0,10.0,0.0
22677.0,65.0,6.0,0.0
603.0,65.0,18.0,0.0
514423.0,50.0,5.0,0.0
174132.0,65.0,14.0,0.0
448669.0,35.0,9.0,0.0
92204.0,20.0,7.0,0.0
253423.0,20.0,8.0,0.0
53465.0,15.0,10.0,0.0
271960.0,45.0,11.0,0.0
106359.0,65.0,13.0,0.0
71204.0,65.0,12.0,0.0
315050.0,40.0,7.0,0.0
102396.0,25.0,9.0,0.0
487951.0,29.0,12.0,0.0
140873.0,40.0,9.0,0.0
305855.0,40.0,14.0,0.0
41440.0,20.0,12.0,0.0
140030.0,60.0,5.0,0.0
68805.0,60.0,7.0,0.0
159506.0,65.0,12.0,0.0
356349.0,65.0,7.0,0.0
353237.0,25.0,8.0,0.0
229341.0,10.0,4.0,1.0
358777.0,30.0,10.0,0.0
173819.0,65.0,11.0,0.0
421011.0,65.0,12.0,0.0
471380.0,8.0,6.0,0.0
429282.0,65.0,12.0,0.0
8370.0,40.0,9.0,0.0
504656.0,30.0,11.0,0.0
426300.0,30.0,5.0,0.0
15809.0,25.0,10.0,0.0
141448.0,30.0,16.0,0.0
292266.0,45.0,15.0,0.0
314283.0,4.0,7.0,0.0
46775.0,55.0,8.0,0.0
239303.0,35.0,17.0,0.0
291896.0,65.0,3.0,0.0
132851.0,65.0,15.0,0.0
108757.0,55.0,7.0,0.0
114623.0,45.0,7.0,0.0
23469.0,30.0,9.0,0.0
188172.0,35.0,12.0,0.0
223093.0,53.0,6.0,0.0
127830.0,65.0,18.0,0.0
6839.0,6.0,5.0,1.0
282101.0,40.0,8.0,0.0
294288.0,30.0,15.0,0.0
403073.0,65.0,14.0,0.0
73587.0,55.0,11.0,0.0
22240.0,65.0,10.0,0.0
107314.0,10.0,10.0,0.0
95531.0,33.0,15.0,0.0
176608.0,30.0,5.0,0.0
16398.0,60.0,16.0,0.0
496522.0,65.0,5.0,0.0
320591.0,65.0,9.0,0.0
81172.0,20.0,7.0,0.0
276068.0,60.0,8.0,0.0
412532.0,10.0,4.0,1.0
146079.0,35.0,7.0,0.0
322268.0,25.0,5.0,0.0
328107.0,65.0,6.0,0.0
378576.0,50.0,10.0,0.0
204165.0,55.0,11.0,0.0
140314.0,50.0,12.0,0.0
54556.0,55.0,9.0,0.0
188121.0,26.0,10.0,0.0
85461.0,35.0,13.0,0.0
86854.0,50.0,9.0,0.0
166833.0,20.0,5.0,1.0
272520.0,10.0,6.0,0.0
357617.0,65.0,17.0,0.0
83646.0,22.0,3.0,0.0
21123.0,65.0,9.0,0.0
68892.0,60.0,8.0,0.0
409413.0,65.0,9.0,0.0
265762.0,35.0,6.0,0.0
293447.0,30.0,5.0,0.0
356699.0,35.0,8.0,0.0
294540.0,25.0,14.0,0.0
510053.0,50.0,13.0,0.0
29105.0,5.0,5.0,1.0
140195.0,25.0,6.0,0.0
145369.0,65.0,13.0,0.0
376912.0,65.0,5.0,0.0
323871.0,10.0,4.0,1.0
240554.0,35.0,4.0,0.0
147754.0,30.0,8.0,0.0
293043.0,40.0,4.0,0.0
100329.0,25.0,8.0,0.0
17827.0,40.0,11.0,0.0
295834.0,45.0,12.0,0.0
178255.0,65.0,11.0,0.0
166272.0,45.0,5.0,0.0
154782.0,20.0,6.0,0.0
118297.0,4.0,4.0,1.0
336555.0,15.0,4.0,1.0
67880.0,35.0,8.0,0.0
66857.0,33.0,12.0,0.0
391289.0,20.0,6.0,0.0
203712.0,3.0,3.0,1.0
672.0,30.0,5.0,0.0
41060.0,30.0,7.0,0.0
237025.0,7.0,2.0,1.0
305454.0,20.0,7.0,0.0
296049.0,65.0,10.0,0.0
182659.0,20.0,8.0,0.0
332686.0,25.0,11.0,0.0
94627.0,50.0,10.0,0.0
490919.0,45.0,6.0,0.0
316877.0,35.0,7.0,0.0
167347.0,6.0,10.0,0.0
110413.0,16.0,14.0,0.0
154220.0,20.0,12.0,0.0
399091.0,65.0,13.0,0.0
76185.0,65.0,10.0,0.0
105565.0,65.0,15.0,0.0
244361.0,40.0,8.0,0.0
289975.0,30.0,8.0,0.0
492817.0,45.0,8.0,0.0
379916.0,65.0,13.0,0.0
315869.0,10.0,7.0,0.0
93147.0,50.0,6.0,0.0
250883.0,65.0,4.0,0.0
405050.0,65.0,14.0,0.0
240674.0,40.0,5.0,0.0
159164.0,55.0,14.0,0.0
61719.0,60.0,11.0,0.0
365077.0,65.0,12.0,0.0
223560.0,30.0,10.0,0.0
312437.0,55.0,10.0,0.0
31755.0,9.0,3.0,1.0
464606.0,65.0,10.0,0.0
399291.0,65.0,12.0,0.0
257186.0,22.0,6.0,0.0
139750.0,35.0,9.0,0.0
3717.0,60.0,9.0,0.0
207702.0,35.0,14.0,0.0
3828.0,65.0,8.0,0.0
236344.0,37.0,7.0,0.0
185278.0,5.0,3.0,1.0
121530.0,60.0,16.0,0.0
104492.0,65.0,8.0,0.0
173172.0,7.0,5.0,1.0
105924.0,25.0,7.0,0.0
22487.0,30.0,12.0,0.0
62178.0,4.0,8.0,0.0
60213.0,65.0,8.0,0.0
215749.0,65.0,9.0,0.0
4799.0,1.0,6.0,0.0
120062.0,65.0,11.0,0.0
318899.0,35.0,13.0,0.0
349290.0,55.0,13.0,0.0
140217.0,30.0,6.0,0.0
35953.0,40.0,8.0,0.0
247090.0,18.0,13.0,0.0
359137.0,30.0,11.0,0.0
178114.0,25.0,9.0,0.0
375596.0,65.0,10.0,0.0
253129.0,65.0,9.0,0.0
136096.0,30.0,11.0,0.0
129153.0,65.0,7.0,0.0
269377.0,65.0,12.0,0.0
410352.0,40.0,10.0,0.0
239522.0,30.0,11.0,0.0
279385.0,65.0,14.0,0.0
155866.0,40.0,13.0,0.0
113502.0,30.0,8.0,0.0
349778.0,40.0,12.0,0.0
66289.0,30.0,10.0,0.0
228807.0,65.0,13.0,0.0
9855.0,17.0,8.0,0.0
398884.0,10.0,6.0,0.0
231719.0,65.0,14.0,0.0
262285.0,65.0,9.0,0.0
94051.0,25.0,5.0,0.0
212262.0,30.0,5.0,0.0
436799.0,65.0,9.0,0.0
101768.0,65.0,13.0,0.0
211587.0,65.0,16.0,0.0
64101.0,60.0,10.0,0.0
457054.0,10.0,5.0,1.0
64612.0,65.0,4.0,0.0
285962.0,5.0,5.0,1.0
38885.0,40.0,7.0,0.0
362941.0,10.0,9.0,0.0
163706.0,15.0,5.0,1.0
59726.0,40.0,9.0,0.0
369890.0,45.0,11.0,0.0
364109.0,65.0,4.0,0.0
90428.0,65.0,15.0,0.0
40998.0,30.0,10.0,0.0
59707.0,45.0,9.0,0.0
24246.0,40.0,6.0,0.0
334024.0,25.0,4.0,0.0
99186.0,25.0,10.0,0.0
161600.0,25.0,12.0,0.0
512481.0,30.0,15.0,0.0
250759.0,65.0,9.0,0.0
164373.0,6.0,3.0,1.0
250286.0,3.0,3.0,1.0
474371.0,60.0,5.0,0.0
112657.0,65.0,24.0,0.0
239796.0,33.0,6.0,0.0
318493.0,15.0,6.0,0.0
111920.0,50.0,13.0,0.0
192893.0,40.0,13.0,0.0
467031.0,15.0,5.0,1.0
106455.0,35.0,14.0,0.0
115200.0,65.0,6.0,0.0
105432.0,55.0,8.0,0.0
214917.0,65.0,12.0,0.0
190934.0,35.0,14.0,0.0
140438.0,65.0,7.0,0.0
46854.0,60.0,13.0,0.0
466155.0,5.0,4.0,1.0
187115.0,60.0,15.0,0.0
361786.0,65.0,8.0,0.0
167390.0,45.0,10.0,0.0
243807.0,25.0,8.0,0.0
222409.0,45.0,9.0,0.0
259526.0,30.0,11.0,0.0
518059.0,45.0,8.0,0.0
126687.0,28.0,8.0,0.0
157708.0,25.0,14.0,0.0
220141.0,15.0,3.0,1.0
142773.0,20.0,10.0,0.0
195854.0,10.0,2.0,1.0
181642.0,65.0,10.0,0.0
202127.0,65.0,15.0,0.0
97374.0,30.0,9.0,0.0
256795.0,65.0,7.0,0.0
88625.0,65.0,10.0,0.0
2785.0,1.0,7.0,0.0
134598.0,60.0,16.0,0.0
114713.0,65.0,9.0,0.0
25730.0,5.0,7.0,0.0
160779.0,25.0,6.0,0.0
60255.0,65.0,18.0,0.0
105246.0,65.0,4.0,0.0
522861.0,50.0,8.0,0.0
415219.0,5.0,6.0,0.0
354839.0,50.0,10.0,0.0
341470.0,65.0,17.0,0.0
219141.0,35.0,7.0,0.0
264738.0,18.0,10.0,0.0
131093.0,45.0,5.0,0.0
289804.0,25.0,11.0,0.0
262925.0,52.0,8.0,0.0
315271.0,65.0,6.0,0.0
355258.0,65.0,11.0,0.0
147922.0,65.0,9.0,0.0
47842.0,37.0,7.0,0.0
120644.0,65.0,4.0,0.0
166825.0,5.0,7.0,0.0
30467.0,50.0,12.0,0.0
233796.0,30.0,8.0,0.0
198768.0,35.0,6.0,0.0
63245.0,25.0,9.0,0.0
312058.0,10.0,5.0,1.0
268428.0,25.0,8.0,0.0
158409.0,45.0,9.0,0.0
491628.0,10.0,7.0,0.0
113993.0,45.0,9.0,0.0
175438.0,35.0,7.0,0.0
401203.0,15.0,4.0,1.0
353694.0,45.0,15.0,0.0
369011.0,65.0,9.0,0.0
63557.0,45.0,6.0,0.0
365816.0,65.0,16.0,0.0
485518.0,30.0,14.0,0.0
244612.0,30.0,7.0,0.0
70165.0,65.0,6.0,0.0
75248.0,35.0,9.0,0.0
293525.0,65.0,7.0,0.0
282138.0,17.0,5.0,1.0
456411.0,65.0,12.0,0.0
433214.0,60.0,14.0,0.0
159043.0,65.0,9.0,0.0
89748.0,65.0,7.0,0.0
19982.0,15.0,10.0,0.0
468210.0,65.0,10.0,0.0
219954.0,65.0,8.0,0.0
257481.0,65.0,8.0,0.0
420395.0,35.0,8.0,0.0
196404.0,65.0,11.0,0.0
147210.0,20.0,8.0,0.0
103863.0,20.0,11.0,0.0
241328.0,30.0,13.0,0.0
146830.0,65.0,9.0,0.0
445591.0,65.0,11.0,0.0
280723.0,65.0,8.0,0.0
73123.0,65.0,7.0,0.0
259828.0,50.0,6.0,0.0
496598.0,40.0,15.0,0.0
383669.0,20.0,9.0,0.0
398741.0,25.0,5.0,0.0
358506.0,10.0,18.0,0.0
7472.0,65.0,10.0,0.0
287938.0,25.0,6.0,0.0
41998.0,65.0,15.0,0.0
232486.0,50.0,4.0,0.0
502947.0,10.0,5.0,1.0
216882.0,65.0,10.0,0.0
383277.0,25.0,13.0,0.0
209412.0,65.0,9.0,0.0
473231.0,65.0,8.0,0.0
197560.0,6.0,4.0,1.0
42251.0,65.0,9.0,0.0
198266.0,65.0,8.0,0.0
87373.0,35.0,8.0,0.0
54951.0,65.0,12.0,0.0
12534.0,30.0,6.0,0.0
36489.0,25.0,9.0,0.0
316320.0,15.0,16.0,0.0
38501.0,55.0,9.0,0.0
12765.0,65.0,9.0,0.0
49797.0,42.0,9.0,0.0
178436.0,11.0,4.0,1.0
375267.0,30.0,11.0,0.0
173550.0,10.0,7.0,0.0
436300.0,10.0,5.0,1.0
59596.0,50.0,14.0,0.0
224.0,50.0,9.0,0.0
288774.0,5.0,8.0,0.0
32130.0,65.0,6.0,0.0
406467.0,15.0,7.0,0.0
395382.0,30.0,7.0,0.0
177756.0,5.0,7.0,0.0
170312.0,40.0,12.0,0.0
63795.0,65.0,6.0,0.0
456752.0,5.0,3.0,1.0
37515.0,40.0,10.0,0.0
198709.0,25.0,11.0,0.0
94694.0,65.0,11.0,0.0
33720.0,22.0,10.0,0.0
247726.0,20.0,5.0,1.0
503403.0,5.0,8.0,0.0
213883.0,5.0,6.0,0.0
206653.0,5.0,3.0,1.0
242461.0,16.0,7.0,0.0
108433.0,16.0,5.0,1.0
53631.0,65.0,8.0,0.0
409054.0,65.0,10.0,0.0
478136.0,60.0,10.0,0.0
95296.0,65.0,18.0,0.0
418023.0,65.0,6.0,0.0
122397.0,35.0,8.0,0.0
202564.0,10.0,8.0,0.0
174088.0,65.0,10.0,0.0
158175.0,10.0,5.0,1.0
267415.0,55.0,19.0,0.0
398715.0,25.0,9.0,0.0
401424.0,40.0,8.0,0.0
324973.0,25.0,2.0,0.0
14392.0,55.0,8.0,0.0
22372.0,65.0,15.0,0.0
260167.0,65.0,11.0,0.0
258720.0,45.0,4.0,0.0
66088.0,50.0,9.0,0.0
476907.0,10.0,7.0,0.0
139403.0,35.0,8.0,0.0
155254.0,65.0,9.0,0.0
81155.0,65.0,8.0,0.0
160268.0,13.0,5.0,1.0
93732.0,35.0,4.0,0.0
319845.0,20.0,13.0,0.0
53899.0,10.0,9.0,0.0
135970.0,25.0,10.0,0.0
266561.0,15.0,3.0,1.0
218071.0,5.0,7.0,0.0
283480.0,30.0,10.0,0.0
56315.0,45.0,7.0,0.0
468449.0,45.0,16.0,0.0
165083.0,28.0,8.0,0.0
151167.0,20.0,10.0,0.0
109886.0,30.0,9.0,0.0
17507.0,65.0,12.0,0.0
188294.0,55.0,11.0,0.0
9454.0,25.0,6.0,0.0
98619.0,65.0,9.0,0.0
415332.0,65.0,8.0,0.0
47183.0,45.0,7.0,0.0
23718.0,10.0,3.0,1.0
11495.0,25.0,7.0,0.0
14432.0,65.0,13.0,0.0
163402.0,65.0,9.0,0.0
348976.0,65.0,9.0,0.0
93133.0,10.0,4.0,1.0
413888.0,65.0,13.0,0.0
413926.0,20.0,7.0,0.0
102246.0,65.0,18.0,0.0
167842.0,40.0,9.0,0.0
21755.0,65.0,6.0,0.0
266670.0,60.0,7.0,0.0
167549.0,15.0,4.0,1.0
302278.0,65.0,8.0,0.0
96730.0,35.0,5.0,0.0
47827.0,5.0,10.0,0.0
370635.0,40.0,6.0,0.0
146918.0,25.0,11.0,0.0
9372.0,65.0,11.0,0.0
439022.0,20.0,4.0,1.0
270422.0,65.0,17.0,0.0
366827.0,10.0,6.0,0.0
11800.0,65.0,12.0,0.0
294372.0,45.0,6.0,0.0
411040.0,65.0,15.0,0.0
259063.0,20.0,6.0,0.0
55297.0,20.0,7.0,0.0
195353.0,35.0,6.0,0.0
194557.0,50.0,15.0,0.0
299522.0,35.0,9.0,0.0
316064.0,10.0,5.0,1.0
494443.0,20.0,13.0,0.0
377416.0,50.0,13.0,0.0
14627.0,45.0,10.0,0.0
330555.0,65.0,12.0,0.0
79627.0,65.0,10.0,0.0
466110.0,16.0,18.0,0.0
496440.0,15.0,9.0,0.0
90438.0,65.0,12.0,0.0
494924.0,55.0,11.0,0.0
146263.0,65.0,11.0,0.0
166682.0,60.0,13.0,0.0
201539.0,60.0,10.0,0.0
31647.0,20.0,5.0,1.0
222590.0,45.0,8.0,0.0
455047.0,20.0,9.0,0.0
256978.0,15.0,18.0,0.0
152240.0,10.0,9.0,0.0
360122.0,45.0,14.0,0.0
157386.0,65.0,15.0,0.0
69604.0,65.0,16.0,0.0
273033.0,15.0,6.0,0.0
250923.0,10.0,6.0,0.0
419702.0,65.0,13.0,0.0
478112.0,30.0,9.0,0.0
67675.0,25.0,8.0,0.0
30280.0,20.0,7.0,0.0
368102.0,40.0,5.0,0.0
163968.0,2.0,6.0,0.0
138700.0,20.0,12.0,0.0
109387.0,45.0,9.0,0.0
407749.0,65.0,15.0,0.0
202289.0,50.0,6.0,0.0
326565.0,30.0,7.0,0.0
251994.0,5.0,6.0,0.0
59346.0,65.0,14.0,0.0
349540.0,30.0,14.0,0.0
68339.0,65.0,6.0,0.0
97086.0,65.0,15.0,0.0
446028.0,45.0,10.0,0.0
429695.0,15.0,7.0,0.0
224061.0,30.0,10.0,0.0
101417.0,60.0,15.0,0.0
186536.0,65.0,11.0,0.0
139587.0,15.0,6.0,0.0
223308.0,10.0,6.0,0.0
313495.0,35.0,12.0,0.0
301042.0,5.0,5.0,1.0
415442.0,20.0,9.0,0.0
242179.0,60.0,8.0,0.0
148664.0,65.0,10.0,0.0
25592.0,10.0,3.0,1.0
139.0,65.0,10.0,0.0
198425.0,60.0,9.0,0.0
246791.0,65.0,6.0,0.0
13146.0,15.0,11.0,0.0
74532.0,25.0,4.0,0.0
398116.0,23.0,12.0,0.0
69250.0,65.0,16.0,0.0
271995.0,25.0,8.0,0.0
88419.0,40.0,4.0,0.0
41374.0,65.0,8.0,0.0
266177.0,40.0,11.0,0.0
401108.0,40.0,6.0,0.0
206164.0,20.0,8.0,0.0
55042.0,14.0,6.0,0.0
337534.0,10.0,6.0,0.0
404689.0,65.0,11.0,0.0
481450.0,65.0,12.0,0.0
126838.0,40.0,7.0,0.0
513673.0,65.0,6.0,0.0
89582.0,5.0,6.0,0.0
89564.0,25.0,7.0,0.0
44364.0,65.0,13.0,0.0
226902.0,65.0,11.0,0.0
153583.0,30.0,8.0,0.0
106064.0,20.0,5.0,1.0
230655.0,35.0,9.0,0.0
372184.0,30.0,7.0,0.0
226150.0,35.0,9.0,0.0
62906.0,60.0,6.0,0.0
60339.0,65.0,7.0,0.0
84517.0,65.0,9.0,0.0
374656.0,2.0,5.0,1.0
45905.0,65.0,15.0,0.0
307969.0,65.0,10.0,0.0
224847.0,35.0,10.0,0.0
174099.0,30.0,12.0,0.0
257115.0,65.0,5.0,0.0
393796.0,18.0,6.0,0.0
44765.0,30.0,3.0,0.0
179473.0,40.0,6.0,0.0
72547.0,35.0,8.0,0.0
202526.0,10.0,6.0,0.0
142706.0,65.0,10.0,0.0
63501.0,65.0,9.0,0.0
145800.0,65.0,5.0,0.0
380153.0,25.0,7.0,0.0
353705.0,65.0,9.0,0.0
421079.0,65.0,7.0,0.0
